policyID,county,hu_site_limit,fr_site_limit,tiv_2012,hu_site_deductible
285156,LEVY COUNTY,121320.1,0,108915.12,0,
903196,LEVY COUNTY,110086.23,0,132690.68,0,
759180,LEVY COUNTY,94963.73,0,95805.49,0,
441617,UNION COUNTY,54000,54000,62952.55,0,
278686,UNION COUNTY,11858.29,0,10018.73,0,
238689,UNION COUNTY,5111.33,0,6912.56,0,
527641,UNION COUNTY,84848.08,0,121163.06,0,
587161,SEMINOLE COUNTY,1687849.2,0,1957820.68,0,
537063,SEMINOLE COUNTY,1576848.6,0,1790133.14,0,
404377,SEMINOLE COUNTY,73512,0,73512,0,
410879,SEMINOLE COUNTY,33492.19,0,35050.25,0,
454976,SEMINOLE COUNTY,1845014.4,1845014.4,2246762.6,0,
875118,SEMINOLE COUNTY,1437846.3,1437846.3,2495157.95,0,
977459,SEMINOLE COUNTY,17568.54,0,16448.9,0,
750680,SEMINOLE COUNTY,86918.04,0,98956.19,0,
266782,SEMINOLE COUNTY,15300000,15300000,28350000,0,
402439,SEMINOLE COUNTY,229482.9,229482.9,205079.92,0,
751880,SEMINOLE COUNTY,14200.2,14200.2,13791.09,0,
739543,SEMINOLE COUNTY,738311,0,969653.37,0,
407948,SEMINOLE COUNTY,287946,287946,287742.71,0,
899599,SEMINOLE COUNTY,3805419.6,3805419.6,4060534.93,0,
364806,SEMINOLE COUNTY,614512.8,0,836296.61,0,
388639,SEMINOLE COUNTY,148092.36,0,233469.39,0,
239767,SEMINOLE COUNTY,12706.69,0,18104.49,0,
866634,SEMINOLE COUNTY,7770.28,0,12635.92,0,
791177,SEMINOLE COUNTY,12889.52,0,11964.05,0,
567288,SEMINOLE COUNTY,711209,0,1112902.68,0,
173593,SEMINOLE COUNTY,23767.91,0,31177.56,0,
524817,SEMINOLE COUNTY,1430645.35,0,1775123.28,0,
515847,SEMINOLE COUNTY,777027.82,0,937406.37,0,
244185,SEMINOLE COUNTY,7953.11,0,10352.88,0,
190270,SEMINOLE COUNTY,228537.6,0,216790.76,0,
752292,SEMINOLE COUNTY,411367.67,0,402909.95,0,
261824,SEMINOLE COUNTY,4095091.97,0,3728040.69,0,
714106,SEMINOLE COUNTY,400397.87,0,445048.64,0,
897942,SEMINOLE COUNTY,887640.02,0,692289.98,0,
296886,SEMINOLE COUNTY,135294.26,0,211148.33,0,
426860,SEMINOLE COUNTY,84101.83,0,67305.02,0,
104261,SEMINOLE COUNTY,10969.8,0,9733.81,0,
492109,SEMINOLE COUNTY,4746433.5,4746433.5,7450002.02,0,
278776,SEMINOLE COUNTY,5111869.5,5111869.5,4625219.52,0,
461375,SEMINOLE COUNTY,52488,52488,70580.61,0,
301004,SEMINOLE COUNTY,930447,930447,723178.77,0,
279775,SEMINOLE COUNTY,91350,91350,142867.02,1827,
823812,SEMINOLE COUNTY,3459583.61,0,4382738.9,0,
484207,SEMINOLE COUNTY,18000,18000,20528.64,0,
817319,ORANGE COUNTY,90000,90000,96169.68,2700,
141265,SEMINOLE COUNTY,459810.54,0,709535.49,0,
911805,ORANGE COUNTY,2122582.5,2122582.5,2197076.66,0,
142784,SEMINOLE COUNTY,126540,126540,170069.76,0,
425483,ORANGE COUNTY,22500,22500,38725.83,0,
388452,ORANGE COUNTY,20342.52,0,26802.82,0,
989895,ORANGE COUNTY,2195142.84,0,2172087.25,0,
476358,ORANGE COUNTY,300994.2,300994.2,340872.32,0,
549390,ORANGE COUNTY,18270000,0,14580000,0,
621938,ORANGE COUNTY,173952.9,173952.9,144680.98,0,
294008,ORANGE COUNTY,154560.27,0,192650.1,0,
778282,ORANGE COUNTY,20250000,20250000,32310000,0,
745134,ORANGE COUNTY,135000,135000,134959.23,0,
557528,ORANGE COUNTY,965700,965700,863104.03,48285,
930513,ORANGE COUNTY,536381.1,0,627001.08,0,
885447,ORANGE COUNTY,848878.74,0,738015.18,0,
260465,ORANGE COUNTY,2099475.79,0,3864715.04,0,
880772,SEMINOLE COUNTY,844182,844182,1276515.46,0,
551695,ORANGE COUNTY,44926.41,0,57945.09,0,
340476,ORANGE COUNTY,1021947.41,0,1125446.16,0,
223125,ORANGE COUNTY,2580194.2,0,3382768.76,0,
937883,ORANGE COUNTY,1461300.96,0,1739038.75,0,
533719,ORANGE COUNTY,196722.12,0,231296.42,0,
438446,ORANGE COUNTY,1783070.37,0,2383073.54,0,
983120,ORANGE COUNTY,1809452.5,0,2974233.27,0,
658834,ORANGE COUNTY,202091.82,0,320331.7,0,
791969,ORANGE COUNTY,791556.79,0,686683.44,0,
568249,ORANGE COUNTY,127049.9,0,157256.65,0,
599617,ORANGE COUNTY,19732.48,0,24502.95,0,
503246,ORANGE COUNTY,4110.79,0,6457.71,0,
656053,ORANGE COUNTY,31288.57,0,46444.94,0,
615681,ORANGE COUNTY,52403.6,0,78573.95,0,
177430,ORANGE COUNTY,41481.13,0,70484.73,0,
796849,ORANGE COUNTY,556308,556308,670530.27,0,
229197,ORANGE COUNTY,720,720,972.09,0,
240511,ORANGE COUNTY,917114.07,0,981279.04,0,
390990,ORANGE COUNTY,67335.83,0,73198.43,0,
659748,ORANGE COUNTY,56113.2,0,77573.13,0,
682596,SEMINOLE COUNTY,96936.93,0,120361.35,0,
723412,SEMINOLE COUNTY,107923.95,0,147078.01,0,
579109,SEMINOLE COUNTY,208575,208575,185271.33,0,
222608,SEMINOLE COUNTY,23850,23850,24925.44,1192.5,
798574,SEMINOLE COUNTY,815901.3,815901.3,722327.21,0,
138804,SEMINOLE COUNTY,432000,432000,360355.39,0,
639108,SEMINOLE COUNTY,171000,171000,200024.86,0,
814008,SEMINOLE COUNTY,6300,6300,10224.14,0,
634473,SEMINOLE COUNTY,1714319.64,0,2195614.88,0,
577016,SEMINOLE COUNTY,1101778.2,1101778.2,1339101.22,0,
468842,SEMINOLE COUNTY,4998005.81,0,5198395.85,0,
702221,SEMINOLE COUNTY,102189.95,0,85846.92,0,
381251,SEMINOLE COUNTY,102189.95,0,125111.16,0,
436177,SEMINOLE COUNTY,102189.95,0,127759.31,0,
899033,SEMINOLE COUNTY,1180.86,0,1252.76,0,
779063,SEMINOLE COUNTY,102189.95,0,94055.63,0,
658749,SEMINOLE COUNTY,102189.95,0,140003.1,0,
332589,SEMINOLE COUNTY,102189.95,0,158180.85,0,
177428,SEMINOLE COUNTY,13625.33,0,12420.85,0,
453235,SEMINOLE COUNTY,56785.82,0,57658.85,0,
743535,SEMINOLE COUNTY,2270.89,0,3639.6,0,
812288,SEMINOLE COUNTY,799.35,0,941,0,
580379,SEMINOLE COUNTY,1044608.41,0,1386660.21,0,
782245,SEMINOLE COUNTY,13625.33,0,18727.33,0,
928701,SEMINOLE COUNTY,11036.51,0,10354.71,0,
444812,SEMINOLE COUNTY,28931.11,0,33980.46,0,
736510,SEMINOLE COUNTY,1017.36,0,1022.55,0,
399167,SEMINOLE COUNTY,3524.42,0,3239.01,0,
561857,SEMINOLE COUNTY,102189.95,0,136116.61,0,
506115,SEMINOLE COUNTY,102189.95,0,147460.1,0,
236203,SEMINOLE COUNTY,472.34,0,735.98,0,
204804,SEMINOLE COUNTY,13125.73,0,15332.53,0,
855449,SEMINOLE COUNTY,102189.95,0,86114.25,0,
107051,SEMINOLE COUNTY,102189.95,0,183589.36,0,
498491,SEMINOLE COUNTY,102189.95,0,150914.12,0,
319385,SEMINOLE COUNTY,944.69,0,780.66,0,
772433,SEMINOLE COUNTY,102189.95,0,141646.72,0,
411653,SEMINOLE COUNTY,102189.95,0,79514.41,0,
900269,SEMINOLE COUNTY,102189.95,0,118002.11,0,
417975,SEMINOLE COUNTY,102189.95,0,110070.84,0,
822643,SEMINOLE COUNTY,60314.78,0,56331.95,0,
713004,SEMINOLE COUNTY,155510.4,0,182973.54,0,
354217,SEMINOLE COUNTY,511040.6,0,461530.99,0,
560360,SEMINOLE COUNTY,7448.51,0,6107.78,0,
894651,SEMINOLE COUNTY,782774.13,0,673794.75,0,
845083,SEMINOLE COUNTY,1580163.7,0,1977401.05,0,
178266,SEMINOLE COUNTY,158053.79,0,180295.12,0,
190421,SEMINOLE COUNTY,145997.2,0,160903.51,0,
398298,SEMINOLE COUNTY,1235.36,0,1029.66,0,
179662,SEMINOLE COUNTY,11354.44,0,10579.73,0,
669752,SEMINOLE COUNTY,3524.42,0,3996.69,0,
753485,SEMINOLE COUNTY,1308.03,0,1294.3,0,
797016,SEMINOLE COUNTY,2743.23,0,1998.96,0,
581344,SEMINOLE COUNTY,3969.51,0,5124.96,0,
258139,SEMINOLE COUNTY,16223.22,0,17369.39,0,
652869,SEMINOLE COUNTY,127.17,0,110.17,0,
196125,SEMINOLE COUNTY,2270.89,0,2582.69,0,
558323,SEMINOLE COUNTY,127.17,0,205.1,0,
458681,SEMINOLE COUNTY,47007.38,0,62302.45,0,
854703,SEMINOLE COUNTY,25433.94,0,19668.07,0,
847896,SEMINOLE COUNTY,1744.04,0,2578.61,0,
571317,SEMINOLE COUNTY,3033.91,0,4599.43,0,
586642,SEMINOLE COUNTY,22890.55,0,20848.71,0,
528823,SEMINOLE COUNTY,139379.62,0,223386.51,0,
339127,SEMINOLE COUNTY,21079.02,0,26102.74,0,
204263,SEMINOLE COUNTY,14580000,14580000,21150000,0,
108618,SEMINOLE COUNTY,814176,814176,1214884.93,0,
705290,SEMINOLE COUNTY,3736647,3736647,4127724.48,0,
782643,SEMINOLE COUNTY,13851,13851,12766.83,0,
512912,SEMINOLE COUNTY,924129,924129,1395896.85,0,
698725,SEMINOLE COUNTY,1135202.4,1135202.4,1659211.83,0,
150736,SEMINOLE COUNTY,1590895.32,0,1487054.4,0,
958825,SEMINOLE COUNTY,17568.54,0,23060.61,0,
231834,SEMINOLE COUNTY,78596.1,78596.1,144362.57,0,
889978,SEMINOLE COUNTY,555330.47,0,514591.43,0,
182675,SEMINOLE COUNTY,1496700,1496700,2521460.56,29934,
637024,SEMINOLE COUNTY,456818.4,0,498989.59,0,
303988,SEMINOLE COUNTY,1037729.44,0,1164970.63,0,
444202,SEMINOLE COUNTY,48645.14,0,82362.06,0,
904351,SEMINOLE COUNTY,161588.95,0,172179.49,0,
928692,SEMINOLE COUNTY,90189.91,0,118011.69,0,
924217,SEMINOLE COUNTY,14430.72,0,22733.82,0,
486613,SEMINOLE COUNTY,103859.61,0,84849.15,0,
716372,SEMINOLE COUNTY,352802.2,0,293342.33,0,
912939,SEMINOLE COUNTY,1108279.15,0,1914521.2,0,
158157,SEMINOLE COUNTY,923565.96,0,1542760.6,0,
743800,SEMINOLE COUNTY,66219.68,0,76324.8,0,
690436,SEMINOLE COUNTY,92356.6,0,116892.97,0,
457610,SEMINOLE COUNTY,84762.11,0,107431.91,0,
175507,SEMINOLE COUNTY,30904.36,0,41846.98,0,
379254,SEMINOLE COUNTY,41543.84,0,39931.94,0,
877164,SEMINOLE COUNTY,54003.67,0,37940.6,0,
178367,SEMINOLE COUNTY,13851.64,0,14254.35,0,
596798,SEMINOLE COUNTY,38754.67,0,49481.97,0,
151105,SEMINOLE COUNTY,2696.81,0,3813.67,0,
337349,SEMINOLE COUNTY,1572.83,0,2478.79,0,
132038,SEMINOLE COUNTY,64412.26,0,66969.3,0,
984705,SEMINOLE COUNTY,2110.35,0,2125.12,0,
513075,SEMINOLE COUNTY,1772.32,0,2531.63,0,
921368,SEMINOLE COUNTY,3005.28,0,3700.68,0,
579231,SEMINOLE COUNTY,1803.72,0,1445.43,0,
781328,SEMINOLE COUNTY,3255.57,0,4990.65,0,
278435,SEMINOLE COUNTY,3005.28,0,2833.98,0,
942421,SEMINOLE COUNTY,1828.66,0,2683.83,0,
400777,SEMINOLE COUNTY,2682.04,0,2538.71,0,
249574,SEMINOLE COUNTY,1496.18,0,2144.5,0,
687564,SEMINOLE COUNTY,851430.7,0,1233018.1,0,
597743,SEMINOLE COUNTY,12510000,12510000,9540000,0,
739587,SEMINOLE COUNTY,1767046.5,1767046.5,1892860.21,0,
883600,SEMINOLE COUNTY,5709735,5709735,4426620.51,114194.7,
155165,SEMINOLE COUNTY,50589,50589,51904.31,0,
946232,SEMINOLE COUNTY,13680000,13680000,16380000,0,
439387,SEMINOLE COUNTY,1689457.5,1689457.5,2117718.08,0,
466485,SEMINOLE COUNTY,1730281.5,1730281.5,2219086.02,0,
476709,SEMINOLE COUNTY,753769.8,753769.8,1048343.04,0,
854234,SEMINOLE COUNTY,770310,770310,1163155.78,15406.2,
256283,SEMINOLE COUNTY,8575821,8575821,11070000,0,
531764,SEMINOLE COUNTY,475380,475380,370796.4,9507.6,
730427,SEMINOLE COUNTY,127395,127395,196412.52,2547.9,
864800,SEMINOLE COUNTY,1580724,1580724,1361521.84,79036.2,
298799,SEMINOLE COUNTY,225000,225000,233372.25,2250,
327073,ORANGE COUNTY,921581.44,0,828409.56,0,
777412,ORANGE COUNTY,83871.07,0,76577.64,0,
775875,ORANGE COUNTY,89444.65,0,95203.54,0,
628207,ORANGE COUNTY,62552.17,0,45825.72,0,
462992,ORANGE COUNTY,95311.26,0,154289.86,0,
689962,ORANGE COUNTY,401780.27,0,564018.74,0,
481966,ORANGE COUNTY,279000,279000,212552.8,0,
452104,ORANGE COUNTY,391131.18,0,423576.29,0,
941330,ORANGE COUNTY,17910000,0,28710000,0,
877691,ORANGE COUNTY,893026.29,0,946513.2,0,
981595,ORANGE COUNTY,382291.33,0,541223.59,0,
849156,ORANGE COUNTY,41789.07,0,53186.04,0,
782729,ORANGE COUNTY,45262.75,0,42849.02,0,
159815,ORANGE COUNTY,1362100.01,0,1715265.3,0,
166767,ORANGE COUNTY,35248.38,0,56583.69,0,
265123,ORANGE COUNTY,27888.67,0,37695.64,0,
241837,ORANGE COUNTY,0,9720000,12240000,0,
705524,ORANGE COUNTY,0,35597.7,55976.67,0,
658529,ORANGE COUNTY,0,12960000,12690000,0,
650684,VOLUSIA COUNTY,406800,406800,415350.94,0,
811629,VOLUSIA COUNTY,447535.44,0,507505.19,0,
850212,VOLUSIA COUNTY,208800,208800,254736,0,
328093,VOLUSIA COUNTY,477872.1,0,559301.51,0,
650061,VOLUSIA COUNTY,14285.7,0,23355.4,0,
929794,VOLUSIA COUNTY,115237.96,0,100843.36,0,
126595,VOLUSIA COUNTY,6834.28,0,9541.85,0,
147811,VOLUSIA COUNTY,12380.94,0,17071.21,0,
816706,VOLUSIA COUNTY,171428.37,0,143639.83,0,
369178,VOLUSIA COUNTY,4761.9,0,7217.22,0,
778781,VOLUSIA COUNTY,64761.83,0,107047.68,0,
750616,VOLUSIA COUNTY,19285.69,0,33908.87,0,
727788,VOLUSIA COUNTY,29333.3,0,28607.89,0,
214667,VOLUSIA COUNTY,13333.32,0,19801.58,0,
273067,VOLUSIA COUNTY,2685.71,0,2409.41,0,
384747,VOLUSIA COUNTY,190475.97,0,203958.62,0,
672561,VOLUSIA COUNTY,21428.55,0,36103.46,0,
278200,VOLUSIA COUNTY,95237.98,0,99821.6,0,
709139,VOLUSIA COUNTY,6666.66,0,6454.93,0,
897656,VOLUSIA COUNTY,14285.7,0,13543.18,0,
517863,VOLUSIA COUNTY,14285.7,0,13525.18,0,
663891,VOLUSIA COUNTY,5942.85,0,4468.43,0,
266792,VOLUSIA COUNTY,59381.1,0,71184.99,0,
943983,VOLUSIA COUNTY,1071.43,0,1453.5,0,
824282,VOLUSIA COUNTY,754.28,0,676.58,0,
102629,VOLUSIA COUNTY,201904.53,0,275175.68,0,
804631,VOLUSIA COUNTY,7999.99,0,8037.21,0,
669524,VOLUSIA COUNTY,7999.99,0,6036.79,0,
170048,VOLUSIA COUNTY,6285.71,0,10820.47,0,
886832,VOLUSIA COUNTY,45714.23,0,62657.21,0,
772064,VOLUSIA COUNTY,6666.66,0,6047.99,0,
676030,VOLUSIA COUNTY,4761.9,0,4437.82,0,
787081,VOLUSIA COUNTY,20237.12,0,20173.78,0,
486177,VOLUSIA COUNTY,4095.23,0,6478.66,0,
267104,VOLUSIA COUNTY,14285.7,0,23054.97,0,
150111,VOLUSIA COUNTY,1485.71,0,2123.27,0,
739874,VOLUSIA COUNTY,0,0,1280805.05,0,
963608,VOLUSIA COUNTY,0,0,77010.73,0,
158357,VOLUSIA COUNTY,0,0,595148.89,0,
196580,VOLUSIA COUNTY,0,0,48060.63,0,
266823,SEMINOLE COUNTY,1393115.4,1393115.4,1114882.39,0,
757259,SEMINOLE COUNTY,1393115.4,1393115.4,1952348.14,0,
693984,SEMINOLE COUNTY,1393115.4,1393115.4,1072453.67,0,
146979,SEMINOLE COUNTY,1393114.5,1393114.5,1886722.83,0,
564756,SEMINOLE COUNTY,30265.42,0,30231.82,0,
840542,SEMINOLE COUNTY,329427.09,0,319544.27,0,
738393,SEMINOLE COUNTY,224721.37,0,216911.63,0,
789219,SEMINOLE COUNTY,58500,58500,62336.66,0,
151810,SEMINOLE COUNTY,1142895.09,0,1738000.56,0,
543396,SEMINOLE COUNTY,1839148.74,0,2593668.71,0,
379343,SEMINOLE COUNTY,3260351.16,0,4006867.24,0,
132127,SEMINOLE COUNTY,146096.28,0,241497.15,0,
383835,SEMINOLE COUNTY,372637.98,0,606622.96,0,
895382,SEMINOLE COUNTY,34416,34416,38732.87,0,
544186,SEMINOLE COUNTY,17910000,0,15480000,0,
653530,SEMINOLE COUNTY,625461.69,0,969820.88,0,
532164,SEMINOLE COUNTY,78616.93,0,103363.03,0,
571519,SEMINOLE COUNTY,1563197.15,0,1975909.34,0,
251655,SEMINOLE COUNTY,4387.92,0,7946.29,0,
773823,SEMINOLE COUNTY,1461726.46,0,2171371.27,0,
762658,SEMINOLE COUNTY,3080686.78,0,2266892.56,0,
313588,SEMINOLE COUNTY,368402.6,0,522966.65,0,
992617,SEMINOLE COUNTY,456161.04,0,468541.25,0,
999741,SEMINOLE COUNTY,42050.92,0,70123.77,0,
548500,SEMINOLE COUNTY,22853.76,0,35755.53,0,
696619,SEMINOLE COUNTY,36474.6,0,54099.13,0,
810147,SEMINOLE COUNTY,2742.45,0,4645.41,0,
160327,SEMINOLE COUNTY,903001.4,0,944568.36,0,
618222,SEMINOLE COUNTY,91415.04,0,106617.36,0,
651331,SEMINOLE COUNTY,20476.97,0,21471.53,0,
254272,SEMINOLE COUNTY,28155.83,0,29500.95,0,
663636,SEMINOLE COUNTY,279371.67,0,200825.77,0,
257905,SEMINOLE COUNTY,189686.2,0,322879.3,0,
265637,SEMINOLE COUNTY,22860000,22860000,33750000,0,
573907,SEMINOLE COUNTY,1154977.2,0,1173835.67,0,
835857,SEMINOLE COUNTY,19080000,0,18720000,0,
342482,SEMINOLE COUNTY,11340000,0,13680000,0,
922460,SEMINOLE COUNTY,593163,593163,922302.03,0,
182971,SEMINOLE COUNTY,501187.5,501187.5,741460.8,0,
914569,SEMINOLE COUNTY,7504335,7504335,10170000,150086.7,
541011,SEMINOLE COUNTY,8014428,8014428,12510000,0,
989621,SEMINOLE COUNTY,40527,40527,45777.19,0,
277742,SEMINOLE COUNTY,48906,48906,50247.25,0,
299967,SEMINOLE COUNTY,1566135,1566135,2334167.6,31322.7,
596247,SEMINOLE COUNTY,930604.5,930604.5,876339.09,0,
923840,SEMINOLE COUNTY,943272,943272,1259411.5,0,
494047,SEMINOLE COUNTY,149261.1,0,172519.56,0,
142754,SEMINOLE COUNTY,1069517.51,0,1697965.99,0,
533721,SEMINOLE COUNTY,336679.17,0,465182.88,0,
723319,SEMINOLE COUNTY,897811.13,0,922748.73,0,
362583,SEMINOLE COUNTY,561131.96,0,571243.55,0,
183346,SEMINOLE COUNTY,8692818.96,0,12960000,0,
391573,VOLUSIA COUNTY,2831308.92,0,3455567.24,0,
529679,VOLUSIA COUNTY,256130.82,0,263343.46,0,
105406,VOLUSIA COUNTY,945.9,945.9,1049.95,0,
606759,VOLUSIA COUNTY,3690000,3690000,4543091.1,0,
277809,VOLUSIA COUNTY,1265135.4,1265135.4,1996130.63,0,
538114,VOLUSIA COUNTY,302398.2,0,406408.67,0,
543315,VOLUSIA COUNTY,4839381,0,5595640.75,0,
966714,VOLUSIA COUNTY,1630035,0,2111169.17,0,
941985,VOLUSIA COUNTY,225684,0,291414.01,11284.2,
746369,VOLUSIA COUNTY,1224747,0,1708213.43,0,
556306,VOLUSIA COUNTY,658647,0,589880.3,0,
222845,VOLUSIA COUNTY,1383287.79,0,1680993.45,0,
133300,VOLUSIA COUNTY,369000,369000,516233.95,11070,
741505,VOLUSIA COUNTY,0,0,273236.19,0,
655600,VOLUSIA COUNTY,0,0,206152.23,0,
715975,VOLUSIA COUNTY,0,0,153122.16,0,
859535,VOLUSIA COUNTY,0,0,49882.94,0,
238020,VOLUSIA COUNTY,0,0,710477.8,0,
331124,VOLUSIA COUNTY,202849.2,0,347601.58,0,
694006,VOLUSIA COUNTY,287580.13,0,376617.23,0,
863196,VOLUSIA COUNTY,97750.31,0,109262.07,0,
656031,VOLUSIA COUNTY,633377.69,0,875034.09,0,
631965,VOLUSIA COUNTY,241567.31,0,295245.49,0,
745305,VOLUSIA COUNTY,1207836.53,0,1674211.21,0,
964634,VOLUSIA COUNTY,80522.44,0,127095.32,0,
536414,VOLUSIA COUNTY,196396.18,0,323922.12,0,
527425,VOLUSIA COUNTY,819000,819000,729729,0,
292378,VOLUSIA COUNTY,97308,97308,109653.66,0,
312042,VOLUSIA COUNTY,2859364.8,2859364.8,3193109.86,0,
790656,VOLUSIA COUNTY,33743.7,33743.7,50200.5,0,
610159,VOLUSIA COUNTY,33743.7,33743.7,45103.52,0,
945096,VOLUSIA COUNTY,29250,29250,51776.01,0,
367827,VOLUSIA COUNTY,350059.5,0,333256.64,0,
306050,VOLUSIA COUNTY,67320,0,62904.89,3366,
635501,VOLUSIA COUNTY,1052847,0,1111109.45,0,
299763,VOLUSIA COUNTY,1146636,0,992069.47,57331.8,
461666,VOLUSIA COUNTY,1041678,0,1148677.08,52083.9,
211173,VOLUSIA COUNTY,2338353,0,3157548.21,0,
231532,VOLUSIA COUNTY,5215572,0,9090000,260778.6,
294229,VOLUSIA COUNTY,1047303,0,1099869.23,0,
139991,VOLUSIA COUNTY,3333627,0,4092600.53,0,
989069,VOLUSIA COUNTY,4344633,0,3387640.69,0,
483810,VOLUSIA COUNTY,6120,0,6710.07,306,
741671,VOLUSIA COUNTY,4659309,0,5257168.23,0,
424544,VOLUSIA COUNTY,1664838,0,2156842.58,83241.9,
914107,VOLUSIA COUNTY,54009,0,88466.74,0,
192429,VOLUSIA COUNTY,4379715,0,5587710.47,0,
106282,VOLUSIA COUNTY,1439100,0,1615991.29,71955,
332303,VOLUSIA COUNTY,729900,0,688651.89,36495,
805179,VOLUSIA COUNTY,342792,0,489554.97,17139.6,
324098,VOLUSIA COUNTY,823194,0,1028096.87,41159.7,
964793,VOLUSIA COUNTY,1297125,0,1185842.05,0,
244068,VOLUSIA COUNTY,36900,36900,48002.47,1845,
631264,VOLUSIA COUNTY,0,0,32310000,0,
436907,VOLUSIA COUNTY,0,0,570691.95,0,
359580,VOLUSIA COUNTY,0,0,58869.46,0,
829699,VOLUSIA COUNTY,69303.16,0,75086.93,0,
992607,VOLUSIA COUNTY,55394.95,0,55915.66,0,
126134,VOLUSIA COUNTY,604619.68,0,894725.88,0,
447474,VOLUSIA COUNTY,345096.15,0,460953.56,0,
559664,VOLUSIA COUNTY,108160.43,0,108901.11,0,
940004,VOLUSIA COUNTY,113629.22,0,167626.51,0,
462164,VOLUSIA COUNTY,362350.96,0,620239.76,0,
887745,VOLUSIA COUNTY,301959.69,0,392798.83,0,
878508,VOLUSIA COUNTY,258477.58,0,219760.74,0,
829503,VOLUSIA COUNTY,180880.89,0,264835.66,0,
831205,VOLUSIA COUNTY,356599.36,0,416664.95,0,
260410,VOLUSIA COUNTY,920256.41,0,1177928.2,0,
411732,VOLUSIA COUNTY,112226.39,0,172896.88,0,
207071,VOLUSIA COUNTY,104316.67,0,122676.41,0,
243854,VOLUSIA COUNTY,2697840,2697840,3143350.51,0,
456720,VOLUSIA COUNTY,1219392,1219392,1209392.99,0,
865159,VOLUSIA COUNTY,846360,846360,964850.4,0,
913647,VOLUSIA COUNTY,828360,828360,1314985.05,0,
159726,VOLUSIA COUNTY,792792,792792,808566.98,0,
902378,VOLUSIA COUNTY,634500,634500,802317.64,0,
938058,VOLUSIA COUNTY,401904,401904,381465.17,0,
608728,VOLUSIA COUNTY,331200,331200,458896.15,0,
294096,VOLUSIA COUNTY,166500,166500,229437,0,
779894,VOLUSIA COUNTY,101700,101700,128369.81,0,
854363,VOLUSIA COUNTY,47304,47304,77419.38,0,
156671,VOLUSIA COUNTY,314384.4,314384.4,275662.3,0,
947656,VOLUSIA COUNTY,65700,65700,61516.22,0,
826611,VOLUSIA COUNTY,65877.3,65877.3,61678.94,0,
211810,VOLUSIA COUNTY,20141.09,0,19675.53,0,
554250,VOLUSIA COUNTY,1057446,0,1207397.13,0,
745859,VOLUSIA COUNTY,746900.2,0,928680.77,0,
354954,VOLUSIA COUNTY,1331154,0,1196574.33,66557.7,
606580,VOLUSIA COUNTY,3342222,0,2994630.91,167111.1,
525008,VOLUSIA COUNTY,1838349,0,1891661.12,0,
812058,VOLUSIA COUNTY,1144692,0,967608.15,57234.6,
183179,VOLUSIA COUNTY,2056770,0,2542739.5,102838.5,
886923,VOLUSIA COUNTY,1181772,0,1681945.18,59088.6,
258050,VOLUSIA COUNTY,367200,0,315792,18360,
392422,VOLUSIA COUNTY,1120707,0,1211708.41,0,
587737,VOLUSIA COUNTY,1213650,0,1013604.07,60682.5,
446151,VOLUSIA COUNTY,2215494,0,3329665.93,110774.7,
435954,VOLUSIA COUNTY,4188123,0,3607481.63,0,
755023,VOLUSIA COUNTY,2891502,0,3546745.27,144575.1,
942889,VOLUSIA COUNTY,1866096,0,1672208.63,93304.8,
553687,VOLUSIA COUNTY,2794212,0,4033249.43,139710.6,
903968,VOLUSIA COUNTY,3446433,0,4921506.32,0,
827598,VOLUSIA COUNTY,3444858,0,4744947.41,172242.9,
788927,VOLUSIA COUNTY,2518335,0,3742447.28,0,
673112,VOLUSIA COUNTY,3893382,0,5333399.95,194669.1,
603345,VOLUSIA COUNTY,4054590,0,6393472.13,202729.5,
135329,VOLUSIA COUNTY,1545492.44,0,2803578.92,0,
693063,VOLUSIA COUNTY,0,0,321690.31,0,
343063,VOLUSIA COUNTY,0,0,195318.61,0,
799838,VOLUSIA COUNTY,7574731.48,0,5925015.56,0,
732968,VOLUSIA COUNTY,64081.27,0,75608.34,0,
129179,VOLUSIA COUNTY,27271.01,0,43026.95,0,
450796,VOLUSIA COUNTY,59031.08,0,79057.97,0,
681429,VOLUSIA COUNTY,12232.68,0,15045.76,0,
853924,VOLUSIA COUNTY,353513.13,0,485594.48,0,
173470,VOLUSIA COUNTY,51175.23,0,50230.54,0,
310267,VOLUSIA COUNTY,330955.63,0,360740.97,0,
394177,VOLUSIA COUNTY,25363.16,0,28801.78,0,
298309,VOLUSIA COUNTY,27271.01,0,41535.93,0,
509160,VOLUSIA COUNTY,55776.52,0,56720.7,0,
968405,VOLUSIA COUNTY,6172.45,0,9296.71,0,
171129,VOLUSIA COUNTY,179001.09,0,182437.91,0,
889141,VOLUSIA COUNTY,24465.35,0,34779.46,0,
234164,VOLUSIA COUNTY,513099.06,0,617735.35,0,
896742,VOLUSIA COUNTY,103697.19,0,133147.19,0,
139386,VOLUSIA COUNTY,40177.05,0,52561.7,0,
516594,VOLUSIA COUNTY,288309.6,0,342274.81,0,
845265,VOLUSIA COUNTY,84730.93,0,126090.97,0,
298990,VOLUSIA COUNTY,154535.74,0,162576.23,0,
811501,VOLUSIA COUNTY,22669.73,0,17954.43,0,
591326,VOLUSIA COUNTY,309744.84,0,317277.83,0,
881702,VOLUSIA COUNTY,207169.92,0,304052.52,0,
603053,VOLUSIA COUNTY,1458000,1458000,1928234.16,14580,
